folder,psnr,ssim,lpips
04_18_2024_W3_F_Nectarines1_F_1,11.54518,0.29609,0.76623
04_18_2024_W3_F_Nuts_P_2,9.2786,0.19711,0.79346
04_18_2024_W3_F_Oils2_P_2,10.09037,0.34982,0.77987
04_18_2024_W3_F_Oils3_P_2,9.74963,0.28343,0.77607
04_18_2024_W3_F_Oils_P_2,9.43634,0.23849,0.78545
04_18_2024_W3_F_Onions1_V_1,13.15918,0.41293,0.66061
04_18_2024_W3_F_Oranges1_F_1,12.68424,0.38379,0.72971
04_18_2024_W3_F_PastaSauce1_P_1,10.46894,0.22104,0.72493
04_18_2024_W3_F_PeanutButter_P_2,9.46364,0.23975,0.77132
04_18_2024_W3_F_Pears1_F_1,13.30799,0.37776,0.68854
04_18_2024_W3_F_Peppers1_F_1,11.74049,0.30865,0.73365
04_18_2024_W3_F_Pickles_P_3,9.73387,0.26399,0.89028
04_18_2024_W3_F_Pineapples1_F_1,11.7698,0.21695,0.72231
04_18_2024_W3_F_Potatoes1_V_1,11.21991,0.31887,0.72711
04_18_2024_W3_F_Potatoes2_V_1,11.46613,0.28066,0.70984
04_18_2024_W3_F_Powerade_P_3,9.54551,0.23188,0.83756
04_18_2024_W3_F_Pringles_P_2,9.70355,0.24722,0.81761
04_18_2024_W3_F_Ranch2_P_3,9.64913,0.30047,0.87615
04_18_2024_W3_F_Ranch_P_3,9.88833,0.27986,0.88361
04_18_2024_W3_F_RedOnions1_V_1,11.1282,0.27656,0.72513
04_18_2024_W3_F_Salsa1_P_1,9.69012,0.26024,0.82731
04_18_2024_W3_F_Sauce1_P_1,9.51528,0.23069,0.78962
04_18_2024_W3_F_Spices_P_2,9.68188,0.28801,0.79929
04_18_2024_W3_F_Sugar2_P_2,9.49889,0.27048,0.81634
04_18_2024_W3_F_Sugar_P_2,10.35489,0.34393,0.81884
04_18_2024_W3_F_TomatoCans1_P_1,9.95313,0.20528,0.8097
04_18_2024_W3_F_TomatoCans2_P_1,9.82991,0.25218,0.81853
04_18_2024_W3_F_Tomatoes1_F_1,12.6129,0.28627,0.67182
04_18_2024_W3_F_Tomatoes2_F_1,12.10086,0.32763,0.71823
04_18_2024_W_F_Apples1_F_1,13.25643,0.39689,0.67265
04_18_2024_W_F_Apples2_F_1,12.38012,0.34104,0.71668
04_18_2024_W_F_Apples3_F_1,13.12356,0.36416,0.66185
04_18_2024_W_F_Apples4_F_1,14.54256,0.41578,0.66169
04_18_2024_W_F_Asparagus1_V_1,11.69824,0.20688,0.71524
04_18_2024_W_F_Avacados1_F_1,11.35822,0.25655,0.69795
04_18_2024_W_F_BBQSauce_P_2,9.76642,0.24188,0.7721
04_18_2024_W_F_Bananas1_F_1,10.99633,0.32974,0.72958
04_18_2024_W_F_Bananas2_F_1,13.38408,0.41566,0.63941
04_18_2024_W_F_Bread2_P_3,10.70194,0.24571,0.81384
04_18_2024_W_F_Bread_P_3,10.16411,0.28333,0.87515
04_18_2024_W_F_Broccoli1_V_1,16.79986,0.40516,0.62254
04_18_2024_W_F_Candy2_P_3,9.86489,0.27091,0.85824
04_18_2024_W_F_Candy3_P_3,10.04521,0.26648,0.84629
04_18_2024_W_F_Candy_P_3,10.35583,0.29234,0.83447
04_18_2024_W_F_Cans2_P_2,10.78672,0.20051,0.79151
04_18_2024_W_F_Cans3_P_2,10.57426,0.27253,0.79204
04_18_2024_W_F_Cans4_P_2,10.3886,0.21861,0.75545
04_18_2024_W_F_Cans5_P_2,10.67654,0.21731,0.72929
04_18_2024_W_F_Cans6_P_2,10.78821,0.20892,0.76985
04_18_2024_W_F_Cans7_P_2,10.18902,0.19005,0.76012
04_18_2024_W_F_Cans_P_2,10.06074,0.20197,0.78396
04_18_2024_W_F_Chiles1_P_1,10.35622,0.30502,0.84917
04_18_2024_W_F_Chips2_P_3,9.93654,0.24118,0.85596
04_18_2024_W_F_Chips_P_3,10.43795,0.25642,0.84333
04_18_2024_W_F_Coconuts1_F_1,12.68878,0.42793,0.7357
04_18_2024_W_F_Coffee2_P_2,10.35196,0.26976,0.80123
04_18_2024_W_F_Coffee_P_2,11.32496,0.31438,0.74564
04_18_2024_W_F_Condiments_P_2,10.19378,0.23986,0.77624
04_18_2024_W_F_Corn1_F_1,11.70843,0.24744,0.71399
04_18_2024_W_F_Cucumbers1_V_1,11.37072,0.27157,0.70627
04_18_2024_W_F_Doritos_P_3,9.68973,0.18744,0.81925
04_18_2024_W_F_Flour1_P_1,11.32103,0.29753,0.76854
04_18_2024_W_F_Flour_P_2,13.55077,0.38308,0.71885
04_18_2024_W_F_Garlic1_V_1,14.38518,0.44267,0.63219
04_18_2024_W_F_GrapeFruit1_F_1,13.02223,0.39052,0.71632
04_18_2024_W_F_GreenPeppers1_F_1,11.87997,0.25529,0.68591
04_18_2024_W_F_Greens1_V_1,11.04065,0.2343,0.71554
04_18_2024_W_F_Greens2_V_1,13.60595,0.39639,0.62596
04_18_2024_W_F_Jam_P_3,9.76908,0.25815,0.87247
04_18_2024_W_F_Lemons1_F_1,12.76975,0.32633,0.69265
04_18_2024_W_F_Limes1_F_1,11.856,0.29051,0.71128
04_18_2024_W_F_MacAndCheese1_P_1,10.38455,0.2355,0.79183
04_18_2024_W_F_Mangoes1_F_1,17.98744,0.54128,0.53388
04_18_2024_W_F_Melons1_F_1,15.66561,0.52494,0.62174
04_18_2024_W_F_Melons2_F_1,12.95617,0.41272,0.66677
04_18_2024_W_F_Mustard_P_2,9.498,0.18707,0.70375
04_18_2024_W_F_Nectarines1_F_1,13.70108,0.42452,0.73593
04_18_2024_W_F_Nuts1_P_1,9.77219,0.31432,0.80651
04_18_2024_W_F_Oil_P_3,10.38723,0.29241,0.83347
04_18_2024_W_F_Oils_P_2,10.56706,0.26664,0.77012
04_18_2024_W_F_Olive_P_3,9.71463,0.27494,0.87469
04_18_2024_W_F_Onions1_V_1,12.81957,0.38549,0.67781
04_18_2024_W_F_Oranges1_F_1,13.09778,0.39796,0.68988
04_18_2024_W_F_PastaSauce5_P_2,10.47399,0.25057,0.77905
04_18_2024_W_F_PeanutButter_P_3,10.24558,0.28217,0.86206
04_18_2024_W_F_Pickles_P_2,10.59657,0.27661,0.77535
04_18_2024_W_F_Pineapples1_F_1,11.50791,0.1917,0.69553
04_18_2024_W_F_Plantains1_F_1,16.28341,0.51361,0.60425
04_18_2024_W_F_Ranch_P_2,10.73664,0.27686,0.71007
04_18_2024_W_F_Random_P_3,10.58481,0.32331,0.86976
04_18_2024_W_F_RedOnions1_V_1,12.51278,0.31432,0.67849
04_18_2024_W_F_Salsa_P_3,10.84232,0.35741,0.88016
04_18_2024_W_F_Snacks_P_3,10.16345,0.2648,0.84363
04_18_2024_W_F_Spices1_P_1,9.81892,0.24837,0.83288
04_18_2024_W_F_Spices_P_3,11.0418,0.30908,0.85694
04_18_2024_W_F_Sugar_P_2,11.58568,0.30497,0.72417
04_18_2024_W_F_Sugar_P_3,10.66073,0.33414,0.85775
04_18_2024_W_F_Syrup1_P_1,10.19626,0.25596,0.74995
04_18_2024_W_F_Tomatoes1_F_1,12.3577,0.29673,0.70611
04_18_2024_W_F_Tomatoes2_F_1,12.39963,0.32807,0.67841
04_18_2024_W_F_Tortillas1_P_1,9.92307,0.24489,0.79606
04_18_2024_W_F_Tostitos2_P_3,10.26792,0.2375,0.81966
04_18_2024_W_F_Tostitos_P_3,10.46351,0.23638,0.81704
04_18_2024_W_F_Various2_P_2,11.55369,0.33016,0.77848
04_18_2024_W_F_Various_P_2,11.07048,0.32203,0.75279
04_18_2024_W_F_Vinegar_P_3,10.70694,0.35328,0.8334
04_19_2024_S2_F_Apples1_F_1,11.57553,0.31455,0.78316
04_19_2024_S2_F_Apples2_F_1,11.61423,0.32652,0.75508
04_19_2024_S2_F_Apples_F_2,11.71476,0.42783,0.77264
04_19_2024_S2_F_Avacados1_F_1,11.20216,0.23978,0.73835
04_19_2024_S2_F_Bananas1_F_1,11.07506,0.28271,0.73134
04_19_2024_S2_F_Cans2_P_2,9.90749,0.29594,0.63717
04_19_2024_S2_F_Cans_P_2,10.19756,0.24937,0.8217
04_19_2024_S2_F_Chips2_P_3,10.15006,0.24424,0.87224
04_19_2024_S2_F_Chips3_P_3,10.30769,0.27932,0.8716
04_19_2024_S2_F_Chips4_P_3,10.65898,0.2977,0.87126
04_19_2024_S2_F_Chips5_P_3,10.49587,0.2857,0.88284
04_19_2024_S2_F_Chips_P_3,10.4425,0.26867,0.86989
04_19_2024_S2_F_Drinks_P_2,10.5822,0.27158,0.7906
04_19_2024_S2_F_Flour1_P_1,10.60513,0.25738,0.81299
04_19_2024_S2_F_FruitCans1_P_1,10.42133,0.23644,0.7986
04_19_2024_S2_F_Greens1_V_1,11.64645,0.28051,0.72298
04_19_2024_S2_F_Greens2_V_1,10.24321,0.22274,0.75188
04_19_2024_S2_F_Jam1_P_1,9.99018,0.22667,0.79104
04_19_2024_S2_F_Juice1_P_1,10.29713,0.25041,0.80334
04_19_2024_S2_F_Juice2_P_1,10.19373,0.18732,0.76841
04_19_2024_S2_F_Lemons1_F_1,12.1922,0.31854,0.71715
04_19_2024_S2_F_Mayo_P_2,10.08722,0.24761,0.78349
04_19_2024_S2_F_Melons1_F_1,11.70735,0.37801,0.75727
04_19_2024_S2_F_Oil1_P_1,10.10174,0.25381,0.80781
04_19_2024_S2_F_Onions1_V_1,11.08538,0.31132,0.73779
04_19_2024_S2_F_Onions2_V_1,12.00358,0.37036,0.69978
04_19_2024_S2_F_Onions3_V_1,10.99305,0.27126,0.73529
04_19_2024_S2_F_Oranges1_F_1,12.42982,0.39325,0.73393
04_19_2024_S2_F_PastaSauce_P_2,11.03042,0.29175,0.77192
04_19_2024_S2_F_Salsa_P_2,10.35266,0.21877,0.74521
04_19_2024_S2_F_Sauce1_P_1,9.98448,0.20774,0.80697
04_19_2024_S2_F_Sauce_P_2,9.62885,0.20674,0.79316
04_19_2024_S2_F_Spices_P_3,10.12943,0.24949,0.84617
04_19_2024_S2_F_Tomatoes1_F_1,12.24293,0.2522,0.71456
04_19_2024_S2_F_Vinegar_P_3,10.44803,0.25779,0.84968
04_19_2024_S_F_Bananas1_F_1,11.46258,0.3248,0.7659
04_19_2024_S_F_Fruits1_F_1,11.93444,0.35876,0.72623
04_19_2024_S_F_Greens_V_2,10.08129,0.30934,0.79002
04_19_2024_S_F_Melons_F_2,11.8647,0.3447,0.74402
04_19_2024_S_F_OliveOil_P_3,10.13646,0.25935,0.79781
04_19_2024_W4_F_Apples1_F_1,10.95957,0.34042,0.81899
04_19_2024_W4_F_Apples2_F_1,11.72062,0.36085,0.76607
04_19_2024_W4_F_Avacados1_F_1,12.38748,0.27733,0.68653
04_19_2024_W4_F_Bananas1_F_1,11.90384,0.35584,0.74593
04_19_2024_W4_F_Bananas2_F_1,11.55563,0.32981,0.69468
04_19_2024_W4_F_CanBeans2_P_3,10.04895,0.25871,0.8412
04_19_2024_W4_F_CanBeans_P_3,10.54984,0.28955,0.86776
04_19_2024_W4_F_CanTomato_P_3,10.36583,0.24742,0.86253
04_19_2024_W4_F_Chips_P_3,10.37946,0.29403,0.89841
04_19_2024_W4_F_Gourds1_F_1,13.45995,0.41405,0.6879
04_19_2024_W4_F_Grapefruits1_F_1,13.66216,0.44793,0.68881
04_19_2024_W4_F_Greens1_V_1,11.14983,0.29881,0.74184
04_19_2024_W4_F_Greens2_V_1,11.65029,0.22142,0.71335
04_19_2024_W4_F_Juices_P_3,9.75287,0.29335,0.86743
04_19_2024_W4_F_Lemons1_F_1,13.51335,0.4172,0.68663
04_19_2024_W4_F_Melons1_F_1,10.95936,0.36898,0.76345
04_19_2024_W4_F_MixedNuts_P_3,10.02995,0.27278,0.83168
04_19_2024_W4_F_Nectarines1_F_1,12.49169,0.32767,0.7306
04_19_2024_W4_F_Onions1_V_1,11.20069,0.33098,0.77769
04_19_2024_W4_F_Onions2_V_1,12.14788,0.40618,0.68027
04_19_2024_W4_F_Oranges1_F_1,11.77382,0.36449,0.785
04_19_2024_W4_F_OrganicBananas1_F_1,12.27217,0.3173,0.68415
04_19_2024_W4_F_Pears1_F_1,10.95558,0.34155,0.80982
04_19_2024_W4_F_Peppers1_F_1,10.4238,0.25271,0.767
04_19_2024_W4_F_Pineapples1_F_1,11.66874,0.21866,0.71474
04_19_2024_W4_F_Plantains1_F_1,12.1548,0.38145,0.70189
04_19_2024_W4_F_Plums1_F_1,11.77296,0.25786,0.69595
04_19_2024_W4_F_Plums2_F_1,11.04772,0.30753,0.75151
04_19_2024_W4_F_Potatoes1_V_1,10.94556,0.34359,0.74747
04_19_2024_W4_F_Random_P_3,10.29164,0.27831,0.83203
04_19_2024_W4_F_RedOnions1_V_1,10.92106,0.25986,0.71508
04_19_2024_W4_F_Salsa_P_3,9.89961,0.26697,0.88381
04_19_2024_W4_F_Sauce_P_3,10.15919,0.30767,0.90123
04_19_2024_W4_F_Soup_P_3,10.2425,0.25225,0.89052
04_19_2024_W4_F_Tomatoes1_F_1,11.49417,0.28917,0.77653
04_19_2024_W4_F_Tomatoes2_F_1,12.17803,0.32197,0.70695
04_19_2024_W4_F_Watermelons1_F_1,12.55095,0.33428,0.69542
04_19_2024_W_F_Bread_P_2,10.4062,0.28494,0.79846
04_19_2024_W_F_Coffee_P_2,10.60311,0.25642,0.76472
04_19_2024_W_F_Dressings_P_2,10.14951,0.24616,0.77453
04_19_2024_W_F_Jelly_P_2,10.05967,0.23205,0.78604
04_19_2024_W_F_Ketchup_P_2,9.96564,0.27372,0.80403
04_19_2024_W_F_Oils_P_2,11.42495,0.23688,0.71169
04_19_2024_W_F_Pickles_P_2,10.21388,0.26886,0.79749
04_19_2024_W_F_Ranch_P_2,9.92032,0.24939,0.80089
04_19_2024_W_F_Sauce_P_2,9.98926,0.23308,0.79362
04_19_2024_W_F_Spices_P_2,9.85828,0.23408,0.75872
04_19_2024_W_F_Sugar_P_2,10.91127,0.31373,0.7756
